id,airport_from,airport_to,distance_km,flight_time_hr
10792,TIM,PKU,2033,2.62
10793,TIM,WRR,821,1.04
10794,TIM,DTB,780,1.03
10795,TIM,BXT,2370,2.96
10796,TIM,SRG,3646,4.64
10797,TIM,LWE,3508,4.37
10798,TIM,TMH,2848,3.36
10799,TIM,TMB,502,0.67
10800,TIM,SUP,2024,2.42
10801,LII,NKD,3059,3.7
10802,LII,WMX,2098,2.57
10803,LII,TJS,226,0.28
10804,LII,GNS,1342,1.59
10805,LII,DUM,1901,2.37
10806,LII,SNX,1503,1.97
10807,LII,MDP,742,0.98
10808,LII,DJB,3454,4.3
10809,LII,MOA,3037,3.64
10810,LII,LMU,1326,1.7
10811,LII,TKG,3437,4.35
10812,LII,AKQ,1044,1.25
10813,LII,MES,191,0.23
10814,LII,GTO,2524,3.23
10815,LII,BPN,1183,1.56
10816,LII,RPI,1418,1.69
10817,LII,NDA,971,1.21
10818,LII,EWI,1620,1.96
10819,LII,TJC,3304,4.06
10820,LII,LKA,3012,3.96
10821,LII,UPG,1929,2.41
10822,LII,CJN,1727,2.23
10823,LII,PNK,2816,3.59
10824,LII,BXT,301,0.39
10825,LII,LAH,1289,1.59
10826,LII,LUW,3044,3.8
10827,LII,LLN,2172,2.86
10828,LII,GAV,1393,1.8
10829,LII,PGK,3246,4.18
10830,LII,MAP,3467,4.62
10831,LII,TTR,1959,2.39
10832,LII,KSR,1326,1.73
10833,LII,TMH,240,0.31
10834,LII,KLK,1379,1.69
10835,LII,WRR,2216,2.88
10836,LII,NRE,329,0.4
10837,LII,BXW,2361,3.14
10838,LII,LLO,1028,1.37
10839,LII,LUV,1500,1.82
10840,LII,BIK,2906,3.83
10841,LII,MAL,1317,1.74
10842,LII,MPC,3571,4.54
10843,LII,BNE,2916,3.48
10844,LII,BXM,678,0.83
10845,LII,SQN,1874,2.31
10846,LII,KOE,2936,3.74
10847,LII,PSU,874,1.06
10848,LII,MKF,1091,1.45
10849,LII,SWQ,889,1.11
10850,LII,TIM,2094,2.73
10851,DEX,MXB,3362,4.48
10852,DEX,MNA,3053,4.01
10853,DEX,DJJ,3106,3.68
10854,DEX,AAP,1315,1.59
10855,DEX,TJG,3155,4.16
10856,DEX,LWE,171,0.2
10857,DEX,BNE,785,1.03
10858,DEX,SKJ,3338,4.2
10859,DEX,AMQ,1145,1.44
10860,DEX,BTH,657,0.83
10861,DEX,BDO,1318,1.64
10862,DEX,KNO,360,0.45
10863,DEX,MOF,2175,2.9
10864,DEX,TIM,3064,4.05
10865,DEX,BIK,2339,2.92
10866,DEX,KBU,1839,2.19
10867,DEX,MKF,2629,3.22
10868,DEX,LOP,1135,1.46
10869,DEX,PKN,2465,3.24
10870,DEX,ZRM,1920,2.55
10871,DEX,BXM,2806,3.63
10872,DEX,NRE,228,0.29
10873,DEX,AKM,733,0.93
10874,DEX,LKA,228,0.27
10875,DEX,MEQ,279,0.37
10876,DEX,BWX,2175,2.56
10877,DEX,DTD,2863,3.68
10878,DEX,UGU,1844,2.31
10879,DEX,GYO,3332,4.02
10880,DEX,JIO,973,1.24
10881,DEX,SXK,194,0.24
10882,DEX,LYK,461,0.58
10883,DEX,AEG,3651,4.47
10884,DEX,AYW,3404,4.11
10885,DEX,KEQ,3195,3.84
10886,DEX,SBG,1566,1.86
10887,DEX,SUP,2914,3.52
10888,DEX,WUB,501,0.63
10889,DEX,BUW,1477,1.74
10890,DEX,PLM,2860,3.42
10891,DEX,OKQ,2311,2.97
10892,DEX,BXT,3297,4.3
10893,DEX,ONI,1467,1.79
10894,DEX,PPR,1860,2.32
10895,DEX,LBJ,805,1.0
10896,DEX,NNX,809,1.04
10897,DEX,SOC,2327,2.79
10898,DEX,KOE,137,0.16
10899,DEX,LSE,2777,3.36
10900,DEX,LUW,337,0.44
10901,OKQ,TNB,2539,3.3
10902,OKQ,SUP,2823,3.56
10903,OKQ,WMX,812,1.01
10904,OKQ,SXK,1523,2.01
10905,OKQ,KDI,1988,2.56
10906,OKQ,PDG,1740,2.07
10907,OKQ,HLP,2677,3.31
10908,OKQ,LLN,1499,1.95
10909,OKQ,OTI,368,0.46
10910,OKQ,KWB,3529,4.63
10911,OKQ,KXB,2195,2.81
10912,OKQ,BDO,473,0.58
10913,OKQ,LHI,387,0.51
10914,OKQ,LWE,1438,1.74
10915,OKQ,IUL,812,1.02
10916,OKQ,KTG,1887,2.34
10917,OKQ,JKT,2464,3.12
10918,OKQ,AKM,1048,1.31
10919,OKQ,KJT,469,0.59
10920,OKQ,TTR,481,0.63
10921,OKQ,WET,3205,3.87
10922,OKQ,JBB,2622,3.25
10923,OKQ,TPK,581,0.74
10924,OKQ,AYW,1369,1.82
10925,OKQ,DOB,489,0.65
10926,OKQ,GEB,3072,3.84
10927,OKQ,MKQ,546,0.69
10928,OKQ,RDE,703,0.88
10929,OKQ,SQN,365,0.47
10930,OKQ,MXB,1521,1.82
10931,OKQ,DJB,1389,1.76
10932,OKQ,NAM,2809,3.7
10933,OKQ,ARD,1021,1.24
10934,OKQ,SIQ,854,1.03
10935,OKQ,ZEG,588,0.7
10936,OKQ,RGT,2135,2.64
10937,OKQ,NRE,413,0.52
10938,OKQ,WRR,2137,2.56
10939,OKQ,RTG,1577,2.06
10940,OKQ,BPN,1247,1.53
10941,OKQ,DUM,1807,2.15
10942,OKQ,ELR,2257,2.89
10943,OKQ,EWI,455,0.55
10944,OKQ,OKL,269,0.32
10945,OKQ,AKQ,554,0.68
10946,OKQ,FKQ,3041,3.84
10947,OKQ,PLM,2421,2.9
10948,OKQ,TLI,3589,4.54
10949,OKQ,KLK,298,0.36
10950,OKQ,TJB,2462,3.27
10951,OKL,BDO,3104,3.7
10952,OKL,WET,774,0.99
10953,OKL,PWL,2683,3.44
10954,OKL,INX,455,0.58
10955,OKL,SOQ,2457,3.07
10956,OKL,KSR,2226,2.85
10957,OKL,ILG,2928,3.82
10958,OKL,KTG,213,0.27
10959,OKL,LWE,563,0.7
10960,OKL,BUW,2017,2.45
10961,OKL,CGK,2650,3.34
10962,OKL,LKA,3539,4.38
10963,OKL,PGK,3606,4.78
10964,OKL,KRC,817,1.01
10965,OKL,SKJ,1432,1.84
10966,OKL,TFY,741,0.99
10967,OKL,ENE,1652,1.97
10968,OKL,UGU,3162,4.1
10969,OKL,LSR,3174,3.95
10970,OKL,WUB,1179,1.42
10971,OKL,TJS,988,1.24
10972,OKL,SOC,868,1.09
10973,OKL,EWE,2490,3.09
10974,OKL,TRT,2656,3.41
10975,OKL,SNX,1962,2.38
10976,OKL,LLG,1860,2.2
10977,OKL,ARD,954,1.18
10978,OKL,CJN,421,0.5
10979,OKL,UBR,2623,3.09
10980,OKL,KEI,1147,1.49
10981,OKL,PCB,992,1.22
10982,OKL,TRK,1294,1.56
10983,OKL,KDI,609,0.72
10984,OKL,JIO,1567,1.87
10985,OKL,BXB,896,1.07
10986,OKL,SUB,1918,2.3
10987,OKL,ZEG,273,0.35
10988,OKL,AHI,1435,1.76
10989,OKL,HMS,3238,4.14
10990,OKL,BTJ,3507,4.35
10991,OKL,PPJ,1458,1.85
10992,OKL,BPN,980,1.3
10993,OKL,BRG,3483,4.29
10994,OKL,MXB,2891,3.83
10995,OKL,TJQ,2817,3.75
10996,OKL,TMC,2738,3.63
10997,OKL,PSU,3051,3.74
10998,OKL,ONI,1353,1.64
10999,OKL,LLN,1613,2.05
11000,OKL,KBU,3267,4.0
11001,GAV,ZRI,681,0.81
11002,GAV,LAH,832,0.99
11003,GAV,KDI,1138,1.5
11004,GAV,SQN,2986,3.62
11005,GAV,LSR,825,1.07
11006,GAV,NAH,3016,3.59
11007,GAV,AKQ,3561,4.43
11008,GAV,DOB,2184,2.73
11009,GAV,SIW,2021,2.4
11010,GAV,FOO,3226,3.93
11011,GAV,ARD,2249,2.94
11012,GAV,NTX,1319,1.66
11013,GAV,TMB,1919,2.48
11014,GAV,WET,2755,3.28
11015,GAV,LPU,3046,3.65
11016,GAV,KSX,847,1.11
11017,GAV,NPO,160,0.21
11018,GAV,KLK,3187,3.8
11019,GAV,WHI,1233,1.57
11020,GAV,RSK,1263,1.51
11021,GAV,NTI,2404,3.14
11022,GAV,KBU,2851,3.71
11023,GAV,BJW,3679,4.64
11024,GAV,AXO,616,0.75
11025,GAV,WSR,2685,3.26
11026,GAV,RPI,1467,1.82
11027,GAV,TTE,1085,1.39
11028,GAV,SQG,3696,4.65
11029,GAV,BNE,1069,1.41
11030,GAV,WRR,2599,3.22
11031,GAV,EWE,654,0.82
11032,GAV,GLX,3117,4.11
11033,GAV,RAQ,2337,3.0
11034,GAV,KBX,1870,2.27
11035,GAV,KJT,1805,2.18
11036,GAV,TMX,386,0.48
11037,GAV,KWB,424,0.56
11038,GAV,WGP,3566,4.25
11039,GAV,BUW,1083,1.44
11040,GAV,SNX,2492,3.16
11041,GAV,ATS,3360,4.21
11042,GAV,TMH,3298,4.11
11043,GAV,JIO,653,0.86
11044,GAV,LYK,1810,2.37
11045,GAV,SAU,2794,3.4
11046,GAV,GHS,1079,1.28
11047,GAV,OTI,1879,2.27
11048,GAV,TJS,2004,2.64
11049,GAV,WNI,3313,4.0
11050,GAV,RJM,2865,3.66
11051,RSK,TRK,1423,1.73
11052,RSK,RPI,1365,1.62
11053,RSK,TJS,3518,4.27
11054,RSK,BKS,482,0.59
11055,RSK,BTW,2359,2.85
11056,RSK,HMS,1394,1.78
11057,RSK,LUW,1417,1.83
11058,RSK,CBN,3428,4.17
11059,RSK,MKQ,3644,4.44
11060,RSK,PKU,3208,4.01
11061,RSK,LLO,746,0.93
11062,RSK,TTE,1891,2.31
11063,RSK,DOB,509,0.61
11064,RSK,KOE,3486,4.52
11065,RSK,NTX,3449,4.3
11066,RSK,KEQ,888,1.06
11067,RSK,PLM,3275,4.37
11068,RSK,TRT,1974,2.45
11069,RSK,SUP,293,0.35
11070,RSK,LHI,3487,4.41
11071,RSK,KLK,2399,3.07
11072,RSK,RTG,141,0.17
11073,RSK,TTR,1469,1.8
11074,RSK,TNB,2470,3.26
11075,RSK,BJW,951,1.17
11076,RSK,BTH,1024,1.27
11077,RSK,BDO,3068,3.84
11078,RSK,CXP,2552,3.29
11079,RSK,KMR,2929,3.56
11080,RSK,TJQ,581,0.77
11081,RSK,NDA,3499,4.47
11082,RSK,UOL,297,0.36
11083,RSK,BIK,2792,3.65
11084,RSK,WRR,301,0.39
11085,RSK,MDC,1755,2.09
11086,RSK,MXB,1505,2.0
11087,RSK,LUV,1623,2.01
11088,RSK,BXM,2012,2.43
11089,RSK,NBX,3078,3.75
11090,RSK,SIW,1462,1.92
11091,RSK,GNS,1842,2.33
11092,RSK,TBX,1321,1.75
11093,RSK,BJG,2441,3.2
11094,RSK,WMX,2316,2.98
11095,RSK,DTD,3416,4.05
11096,RSK,WSR,3072,3.92
11097,RSK,KSR,2454,3.06
11098,RSK,NAM,1119,1.34
11099,RSK,KJX,1991,2.51
11100,RSK,PXA,977,1.19
11101,MKW,AKM,3066,3.95
11102,MKW,WMX,1632,2.04
11103,MKW,SQN,3519,4.62
11104,MKW,TJS,1252,1.53
11105,MKW,UPG,185,0.24
11106,MKW,BNE,3361,3.98
11107,MKW,SIW,2709,3.3
11108,MKW,KEI,2355,2.96
11109,MKW,TNB,1388,1.81
11110,MKW,TBX,529,0.68
11111,MKW,LLN,3583,4.65
11112,MKW,UBR,489,0.62
11113,MKW,HLP,1981,2.55
11114,MKW,GEB,1470,1.88
11115,MKW,KBF,1912,2.49
11116,MKW,RGT,1014,1.23
11117,MKW,NTX,2631,3.26
11118,MKW,MKF,2798,3.33
11119,MKW,ABU,1223,1.5
11120,MKW,BMU,142,0.18
11121,MKW,FLZ,313,0.38
11122,MKW,BRG,813,0.99
11123,MKW,MDC,3571,4.23
11124,MKW,DJB,3203,3.94
11125,MKW,DUM,990,1.25
11126,MKW,TKG,1626,2.02
11127,MKW,MXB,1603,2.04
11128,MKW,MDP,647,0.84
11129,MKW,AHI,1280,1.67
11130,MKW,FOO,2159,2.7
11131,MKW,WUB,943,1.19
11132,MKW,KNO,3132,3.98
11133,MKW,BDJ,1625,2.07
11134,MKW,WHI,853,1.11
11135,MKW,RDE,2182,2.82
11136,MKW,RTG,3578,4.33
11137,MKW,TJG,1578,1.98
11138,MKW,CJN,1942,2.38
11139,MKW,WRR,2206,2.66
11140,MKW,EWI,3055,3.73
11141,MKW,KOE,2913,3.68
11142,MKW,INX,3016,3.81
11143,MKW,BJK,3572,4.48
11144,MKW,TMC,345,0.43
11145,MKW,GHS,3099,3.93
11146,MKW,ABY,570,0.7
11147,MKW,UGU,1979,2.44
11148,MKW,LUV,1868,2.28
11149,MKW,MOF,1463,1.76
11150,MKW,MSA,134,0.16
11151,SHE,ZEG,2640,3.24
11152,SHE,RDE,2409,3.17
11153,SHE,LWE,1706,2.26
11154,SHE,BWX,1684,2.07
11155,SHE,BDO,2312,2.94
11156,SHE,JOG,2114,2.6
11157,SHE,AHI,1137,1.43
11158,SHE,SNX,650,0.78
11159,SHE,AGD,1724,2.27
11160,SHE,BTJ,572,0.71
11161,SHE,LOP,1766,2.32
11162,SHE,BKS,3284,4.19
11163,SHE,SRG,2734,3.5
11164,SHE,LSW,3422,4.14
11165,SHE,AAS,2076,2.57
11166,SHE,RUF,2114,2.81
11167,SHE,LKA,2050,2.54
11168,SHE,GEB,1582,2.06
11169,SHE,BJG,1162,1.4
11170,SHE,TTE,238,0.29
11171,SHE,JBB,1705,2.12
11172,SHE,RTG,166,0.21
11173,SHE,WAR,2616,3.35
11174,SHE,DTB,2084,2.68
11175,SHE,SKJ,202,0.27
11176,SHE,MKQ,1464,1.83
11177,SHE,KXB,1497,1.83
11178,SHE,WGP,1113,1.31
11179,SHE,BNE,2324,3.0
11180,SHE,AAP,2724,3.32
11181,SHE,TJG,1412,1.7
11182,SHE,DEX,157,0.19
11183,SHE,TNJ,1306,1.62
11184,SHE,GHS,1212,1.57
11185,SHE,AEG,1802,2.25
11186,SHE,MES,1488,1.85
11187,SHE,KOD,1908,2.36
11188,SHE,BUI,2422,3.18
11189,SHE,KEI,2034,2.49
11190,SHE,RTI,2542,3.36
11191,SHE,PLM,903,1.19
11192,SHE,RSK,1703,2.26
11193,SHE,ZRI,1584,1.87
11194,SHE,LUW,2007,2.52
11195,SHE,AMQ,347,0.46
11196,SHE,RGT,2109,2.5
11197,SHE,BXD,494,0.63
11198,SHE,PLW,783,0.97
11199,SHE,WRR,1870,2.46
11200,SHE,KBF,3618,4.74
11201,ZEG,BEJ,1319,1.59
11202,ZEG,PSU,2073,2.47
11203,ZEG,PKY,976,1.18
11204,ZEG,TPK,1223,1.5
11205,ZEG,LBW,478,0.63
11206,ZEG,KLP,1660,1.96
11207,ZEG,PDG,3526,4.52
11208,ZEG,MDP,3251,4.26
11209,ZEG,MAL,2190,2.68
11210,ZEG,UOL,3566,4.37
11211,ZEG,MOA,2521,3.3
11212,ZEG,ZRI,1450,1.84
11213,ZEG,EWE,257,0.32
11214,ZEG,OKQ,2235,2.92
11215,ZEG,RTI,628,0.8
11216,ZEG,GEB,2297,2.95
11217,ZEG,BKS,1901,2.43
11218,ZEG,PLW,2134,2.56
11219,ZEG,MNA,3279,3.89
11220,ZEG,SEQ,1277,1.62
11221,ZEG,LII,2480,3.2
11222,ZEG,LHI,3318,4.03
11223,ZEG,BXB,152,0.18
11224,ZEG,GTO,3450,4.51
11225,ZEG,KNO,2768,3.27
11226,ZEG,AKM,2295,2.72
11227,ZEG,BJW,1061,1.33
11228,ZEG,MOH,1800,2.13
11229,ZEG,MTW,2516,3.13
11230,ZEG,KWB,857,1.02
11231,ZEG,TNB,1980,2.49
11232,ZEG,MES,1766,2.14
11233,ZEG,TBX,3464,4.32
11234,ZEG,SBG,773,0.98
11235,ZEG,NNX,174,0.22
11236,ZEG,ABU,1423,1.88
11237,ZEG,KOD,2457,3.22
11238,ZEG,ELR,850,1.09
11239,ZEG,TJS,375,0.49
11240,ZEG,CPF,1489,1.9
11241,ZEG,LAH,1295,1.56
11242,ZEG,AAP,2050,2.47
11243,ZEG,DPS,3544,4.71
11244,ZEG,TKG,1658,2.1
11245,ZEG,WRR,3509,4.68
11246,ZEG,KAZ,413,0.54
11247,ZEG,KNG,2653,3.45
11248,ZEG,SQN,2131,2.61
11249,ZEG,CXP,1248,1.59
11250,ZEG,LLO,1165,1.47
11251,DJJ,NRE,363,0.48
11252,DJJ,TPK,2040,2.54
11253,DJJ,BTW,1504,1.77
11254,DJJ,SUP,1160,1.51
11255,DJJ,LMU,185,0.24
11256,DJJ,ELR,1487,1.9
11257,DJJ,CPF,790,0.93
11258,DJJ,LBJ,2622,3.1
11259,DJJ,KBF,2471,3.26
11260,DJJ,BNE,3394,4.36
11261,DJJ,KTG,2056,2.72
11262,DJJ,JKT,2616,3.49
11263,DJJ,NNX,1135,1.38
11264,DJJ,GHS,2272,2.74
11265,DJJ,ARD,1297,1.58
11266,DJJ,TJS,2758,3.56
11267,DJJ,KMR,1223,1.46
11268,DJJ,AXO,662,0.82
11269,DJJ,DJB,3168,3.75
11270,DJJ,RUF,1013,1.32
11271,DJJ,CGK,3387,4.15
11272,DJJ,TRT,826,1.04
11273,DJJ,DPS,1865,2.29
11274,DJJ,KSX,1742,2.18
11275,DJJ,BTJ,435,0.58
11276,DJJ,BXM,3398,4.05
11277,DJJ,TTR,2615,3.29
11278,DJJ,BTH,3216,3.79
11279,DJJ,SEQ,2492,3.03
11280,DJJ,RAQ,345,0.42
11281,DJJ,DTB,3388,4.2
11282,DJJ,DOB,2966,3.52
11283,DJJ,OTI,1860,2.35
11284,DJJ,KSR,1479,1.87
11285,DJJ,TIM,1998,2.36
11286,DJJ,MJU,1820,2.28
11287,DJJ,JBB,571,0.76
11288,DJJ,KOE,527,0.68
11289,DJJ,CXP,1132,1.51
11290,DJJ,SBG,2693,3.23
11291,DJJ,BXT,1191,1.51
11292,DJJ,KWB,2638,3.39
11293,DJJ,MAL,1244,1.62
11294,DJJ,BXG,1582,1.95
11295,DJJ,BXD,3349,4.38
11296,DJJ,ATS,156,0.2
11297,DJJ,MKQ,2147,2.75
11298,DJJ,BPN,2545,3.2
11299,DJJ,TNB,3616,4.33
11300,DJJ,MLG,1762,2.22
11301,NKD,SUP,159,0.2
11302,NKD,BWX,2995,3.9
11303,NKD,GNS,330,0.43
11304,NKD,KOE,457,0.57
11305,NKD,PKU,957,1.18
11306,NKD,WMX,2511,3.31
11307,NKD,LKA,2210,2.75
11308,NKD,PKY,2606,3.07
11309,NKD,KNO,2760,3.34
11310,NKD,GYO,2325,3.08
11311,NKD,KEI,247,0.31
11312,NKD,SHE,2711,3.44
11313,NKD,PGK,1232,1.55
11314,NKD,AKQ,2013,2.59
11315,NKD,LYK,717,0.92
11316,NKD,KMR,149,0.18
11317,NKD,KEQ,3699,4.53
11318,NKD,SIW,1389,1.64
11319,NKD,BKS,1698,2.24
11320,NKD,SRG,3145,3.8
11321,NKD,OKL,2515,3.16
11322,NKD,BDO,2125,2.7
11323,NKD,HLP,1789,2.21
11324,NKD,LWE,2163,2.81
11325,NKD,FLZ,2162,2.81
11326,NKD,SAU,1008,1.2
11327,NKD,MOH,1451,1.92
11328,NKD,BXM,2944,3.53
11329,NKD,ELR,3413,4.05
11330,NKD,SWQ,1468,1.79
11331,NKD,RDE,2591,3.27
11332,NKD,RAQ,3028,3.79
11333,NKD,BTH,2922,3.5
11334,NKD,AKM,415,0.5
11335,NKD,ILG,1217,1.5
11336,NKD,MEQ,2629,3.16
11337,NKD,AXO,1585,2.04
11338,NKD,TPK,751,0.93
11339,NKD,MXB,2903,3.58
11340,NKD,MOA,1481,1.89
11341,NKD,MSA,3619,4.68
11342,NKD,TMX,3672,4.43
11343,NKD,OKQ,342,0.43
11344,NKD,JOG,678,0.8
11345,NKD,SKJ,3661,4.44
11346,NKD,TBX,400,0.51
11347,NKD,PNK,3503,4.51
11348,NKD,BTJ,536,0.65
11349,NKD,BIK,758,0.97
11350,NKD,TMB,2877,3.6
11351,NTI,GEB,1356,1.72
11352,NTI,GNS,1549,1.9
11353,NTI,MKW,2651,3.16
11354,NTI,LLN,2448,3.06
11355,NTI,ZEG,455,0.55
11356,NTI,DJB,2075,2.69
11357,NTI,INX,1978,2.39
11358,NTI,MDC,2319,3.02
11359,NTI,KMR,3509,4.48
11360,NTI,AHI,541,0.71
11361,NTI,MOF,3230,4.17
11362,NTI,ZRM,951,1.24
11363,NTI,TMC,1429,1.81
11364,NTI,SNX,425,0.54
11365,NTI,BTH,3178,3.83
11366,NTI,KXB,3575,4.4
11367,NTI,RJM,1948,2.59
11368,NTI,LSE,176,0.21
11369,NTI,RUF,2507,3.06
11370,NTI,LBJ,1832,2.28
11371,NTI,TXE,2601,3.1
11372,NTI,MNA,1939,2.45
11373,NTI,BEJ,1098,1.41
11374,NTI,UPG,2656,3.51
11375,NTI,RTG,1958,2.61
11376,NTI,MDP,3324,4.24
11377,NTI,TIM,657,0.84
11378,NTI,PNK,367,0.49
11379,NTI,FKQ,1319,1.64
11380,NTI,LMU,2853,3.39
11381,NTI,LUV,978,1.21
11382,NTI,LWE,1911,2.5
11383,NTI,AKQ,2934,3.62
11384,NTI,MOH,887,1.15
11385,NTI,JKT,1424,1.86
11386,NTI,RTI,2121,2.65
11387,NTI,BRG,3479,4.62
11388,NTI,OTI,2073,2.54
11389,NTI,BIK,1629,1.96
11390,NTI,RSK,3366,4.05
11391,NTI,FOO,1432,1.78
11392,NTI,KTG,1160,1.51
11393,NTI,TNB,1410,1.88
11394,NTI,BTO,535,0.7
11395,NTI,IUL,251,0.31
11396,NTI,SOC,1143,1.5
11397,NTI,RKI,1069,1.42
11398,NTI,KLK,1493,1.94
11399,NTI,AEG,187,0.23
11400,NTI,GHS,1838,2.18
11401,ZRI,LYK,3575,4.38
11402,ZRI,KWB,3180,4.14
11403,ZRI,LUV,2944,3.65
11404,ZRI,LMU,600,0.77
11405,ZRI,CBN,2879,3.4
11406,ZRI,BDJ,3303,4.31
11407,ZRI,RAQ,1849,2.36
11408,ZRI,AKM,2393,3.01
11409,ZRI,RTG,3144,3.98
11410,ZRI,DJJ,438,0.57
11411,ZRI,NBX,1135,1.35
11412,ZRI,MAL,1077,1.32
11413,ZRI,BXM,1317,1.66
11414,ZRI,PXA,716,0.92
11415,ZRI,KXB,776,1.03
11416,ZRI,KRC,956,1.19
11417,ZRI,AYW,2935,3.78
11418,ZRI,ZEG,653,0.78
11419,ZRI,BWX,253,0.32
11420,ZRI,SBG,571,0.74
11421,ZRI,RJM,2778,3.67
11422,ZRI,TMY,410,0.54
11423,ZRI,MRB,1248,1.62
11424,ZRI,PKY,1158,1.43
11425,ZRI,ENE,1548,1.86
11426,ZRI,TJC,421,0.5
11427,ZRI,DJB,1123,1.44
11428,ZRI,PKU,1922,2.34
11429,ZRI,GTO,2768,3.46
11430,ZRI,MES,2038,2.5
11431,ZRI,BPN,1182,1.53
11432,ZRI,ONI,2195,2.74
11433,ZRI,NDA,2028,2.43
11434,ZRI,TNJ,2469,3.19
11435,ZRI,MOA,3487,4.55
11436,ZRI,BTO,2395,3.17
11437,ZRI,LSE,3561,4.47
11438,ZRI,KEQ,2661,3.16
11439,ZRI,MXB,1085,1.3
11440,ZRI,PCB,2428,2.96
11441,ZRI,GHS,1376,1.71
11442,ZRI,TTE,173,0.23
11443,ZRI,ABU,3532,4.22
11444,ZRI,INX,1219,1.48
11445,ZRI,AMQ,1712,2.1
11446,ZRI,BXW,1914,2.38
11447,ZRI,CGK,2302,2.9
11448,ZRI,LLO,1497,1.78
11449,ZRI,BUI,1657,2.1
11450,ZRI,MKQ,714,0.87
11451,TMH,MPC,2128,2.69
11452,TMH,KDI,1860,2.45
11453,TMH,JBB,2355,2.77
11454,TMH,ELR,3532,4.7
11455,TMH,LSR,2567,3.2
11456,TMH,DPS,3159,3.81
11457,TMH,LBW,1814,2.16
11458,TMH,SRG,3468,4.48
11459,TMH,BTJ,2628,3.31
11460,TMH,TMB,1807,2.37
11461,TMH,DTD,1507,1.82
11462,TMH,PPJ,3037,3.82
11463,TMH,TSY,1295,1.58
11464,TMH,TJS,2487,3.31
11465,TMH,LAH,347,0.44
11466,TMH,BMU,3227,3.83
11467,TMH,KNO,2056,2.64
11468,TMH,UGU,1508,1.98
11469,TMH,PWL,1735,2.24
11470,TMH,BJW,2201,2.67
11471,TMH,AMQ,1036,1.32
11472,TMH,SKO,3502,4.61
11473,TMH,AAS,647,0.85
11474,TMH,BXG,1089,1.35
11475,TMH,TMX,1289,1.64
11476,TMH,SUB,3484,4.55
11477,TMH,TPK,3498,4.3
11478,TMH,MEQ,869,1.06
11479,TMH,KXB,1100,1.33
11480,TMH,WASS,2530,3.04
11481,TMH,WET,3615,4.59
11482,TMH,BKS,308,0.39
11483,TMH,RAQ,3060,3.72
11484,TMH,MRB,2337,2.86
11485,TMH,MDP,1785,2.35
11486,TMH,WNI,3023,4.01
11487,TMH,WGP,3462,4.34
11488,TMH,LUV,826,1.09
11489,TMH,UBR,3177,4.17
11490,TMH,OJU,893,1.18
11491,TMH,KNG,716,0.95
11492,TMH,KJX,2329,3.06
11493,TMH,BXT,322,0.39
11494,TMH,PCB,1146,1.48
11495,TMH,TFY,343,0.41
11496,TMH,BDO,2274,2.8
11497,TMH,NTX,2405,2.96
11498,TMH,MSA,2670,3.28
11499,TMH,MJU,767,0.96
11500,TMH,ILG,1477,1.74
11501,TMX,SKJ,160,0.2
11502,TMX,MXB,2700,3.23
11503,TMX,KBX,2062,2.66
11504,TMX,LMU,2861,3.8
11505,TMX,SAU,2636,3.18
11506,TMX,TNB,2642,3.21
11507,TMX,SWQ,1035,1.25
11508,TMX,CJN,1663,2.14
11509,TMX,CXP,823,0.98
11510,TMX,BXG,1795,2.29
11511,TMX,KLK,138,0.18
11512,TMX,TTR,3232,4.0
11513,TMX,ENE,3490,4.43
11514,TMX,CPF,987,1.3
11515,TMX,MKW,744,0.95
11516,TMX,JIO,1541,1.9
11517,TMX,KOX,392,0.47
11518,TMX,RPI,2541,3.0
11519,TMX,OKQ,814,1.06
11520,TMX,SKO,1557,1.89
11521,TMX,NKD,2029,2.61
11522,TMX,TNJ,3224,3.93
11523,TMX,GTO,1047,1.31
11524,TMX,KSX,2706,3.4
11525,TMX,LLO,2449,3.22
11526,TMX,AGD,3004,3.94
11527,TMX,FKQ,1600,2.05
11528,TMX,GHS,1198,1.59
11529,TMX,TIM,2238,2.88
11530,TMX,PKN,1930,2.29
11531,TMX,KEI,1716,2.26
11532,TMX,WUB,3694,4.42
11533,TMX,RKI,2300,2.84
11534,TMX,MJU,3485,4.28
11535,TMX,BUI,573,0.67
11536,TMX,GAV,2818,3.65
11537,TMX,UBR,2883,3.54
11538,TMX,NAM,2397,3.15
11539,TMX,CBN,1961,2.39
11540,TMX,LAH,1087,1.44
11541,TMX,BJK,1041,1.3
11542,TMX,LKA,2543,3.19
11543,TMX,SUP,2747,3.53
11544,TMX,KAZ,1485,1.93
11545,TMX,PKY,272,0.36
11546,TMX,MKF,1999,2.46
11547,TMX,MPC,2234,2.63
11548,TMX,TSY,1917,2.53
11549,TMX,SRG,812,1.08
11550,TMX,FOO,1980,2.46
11551,TMY,LMU,3696,4.37
11552,TMY,BXB,870,1.07
11553,TMY,MKW,1834,2.17
11554,TMY,GLX,3107,4.06
11555,TMY,SIW,1994,2.65
11556,TMY,SQG,2357,2.83
11557,TMY,SHE,426,0.52
11558,TMY,AKQ,1967,2.45
11559,TMY,BPN,597,0.72
11560,TMY,NRE,1555,1.86
11561,TMY,TRK,2368,3.13
11562,TMY,DTD,611,0.72
11563,TMY,RPI,3461,4.09
11564,TMY,CGK,1903,2.36
11565,TMY,SXK,1053,1.39
