id,origin,destination,depart_date,best_price
34828,PPJ,EWE,2023-04-21,4682080.0
34829,EWE,DJJ,2023-04-30,4682080.0
34830,BDJ,PGK,2023-04-12,4701530.0
34831,SNX,LLO,2023-04-11,4701530.0
34832,NTI,UGU,2023-04-14,4841270.0
34833,YIA,WSR,2023-04-19,4920230.0
34834,TJC,KWB,2023-04-23,4920230.0
34835,BDO,AKQ,2023-04-22,4920230.0
34836,KTG,KMR,2023-04-13,4920230.0
34837,BUW,DUM,2023-04-15,4920230.0
34838,LPU,AXO,2023-05-01,3106340.0
34839,LLN,BXM,2023-05-02,4057610.0
34840,ENE,WGP,2023-05-07,4682080.0
34841,LBJ,WASS,2023-05-15,4682080.0
34842,LBJ,KNG,2023-05-11,4682080.0
34843,PSJ,BXM,2023-05-26,4682080.0
34844,MKF,LLG,2023-05-20,4682080.0
34845,CBN,AXO,2023-05-22,4682080.0
34846,RDE,MAP,2023-05-23,4682080.0
34847,TFY,LBW,2023-05-29,4841270.0
34848,SRG,PWL,2023-05-08,4841270.0
34849,NPO,TRK,2023-05-09,4841270.0
34850,DJB,SIQ,2023-05-16,4841270.0
34851,BTH,AHI,2023-05-12,4841270.0
34852,MJU,DJB,2023-05-30,4841270.0
34853,SKJ,TJB,2023-05-19,4841270.0
34854,LLO,LSW,2023-05-05,4841270.0
34855,LBW,KOD,2023-05-28,4906100.0
34856,TJC,BJW,2023-05-06,4906100.0
34857,TMX,DEX,2023-05-13,4906100.0
34858,PPR,RUF,2023-05-14,4906100.0
34859,MAP,JOG,2023-05-31,4906100.0
34860,LPU,KOX,2023-05-10,4906100.0
34861,PSU,WHI,2023-05-17,4906100.0
34862,OTI,KTG,2023-05-18,4906100.0
34863,OKL,OKQ,2023-05-24,4906100.0
34864,SKO,PWL,2023-05-25,4906100.0
34865,LLO,PLW,2023-05-04,4906100.0
34866,JOG,KOE,2023-05-27,4906100.0
34867,ONI,BJW,2023-05-21,4906100.0
34868,NNX,MOH,2023-05-03,4920230.0
34869,AYW,ELR,2023-06-03,4682080.0
34870,SAU,KBF,2023-06-27,4682080.0
34871,TFY,TTE,2023-06-05,4682080.0
34872,SEQ,BXT,2023-06-21,4682080.0
34873,NAH,DTD,2023-06-02,4682080.0
34874,HMS,PCB,2023-06-23,4682080.0
34875,KTG,PLM,2023-06-07,4682080.0
34876,BTH,KXB,2023-06-16,4682080.0
34877,MXB,TMY,2023-06-13,4682080.0
34878,KJX,TMH,2023-06-30,4682080.0
34879,PLM,JIO,2023-06-19,4841270.0
34880,NRE,AEG,2023-06-26,4841270.0
34881,SQN,WHI,2023-06-06,4841270.0
34882,MAP,TRK,2023-06-20,4841270.0
34883,HLP,LLG,2023-06-09,4841270.0
34884,CBN,ATS,2023-06-12,4841270.0
34885,MDP,BJG,2023-06-18,4918150.0
34886,DTB,KNG,2023-06-24,4918150.0
34887,BXB,KLP,2023-06-04,4920230.0
34888,BUI,AYW,2023-06-25,4920230.0
34889,UPG,MRB,2023-06-28,4920230.0
34890,CBN,TPK,2023-06-22,4920230.0
34891,TMY,BJW,2023-06-01,4920230.0
34892,SNX,KRC,2023-06-08,4920230.0
34893,LKA,AHI,2023-06-29,4920230.0
34894,NNX,KEQ,2023-06-15,4920230.0
34895,RTG,BTO,2023-06-14,4920230.0
34896,SRG,OKQ,2023-06-17,4920230.0
34897,PKY,TMY,2023-06-11,4920230.0
34898,OKL,OKL,2023-06-10,4920230.0
34899,TJS,BDO,2023-01-20,3175680.0
34900,WET,TRK,2023-01-24,3220080.0
34901,FOO,GEB,2023-01-25,3306680.0
34902,LBJ,SQN,2023-01-19,3306680.0
34903,WMX,BTH,2023-01-18,3351080.0
34904,WASS,BXD,2023-01-26,3479780.0
34905,JOG,OTI,2023-01-21,3479780.0
34906,PPJ,AAS,2023-01-28,3524180.0
34907,TNJ,RSK,2023-01-29,3524180.0
34908,SMQ,DUM,2023-01-30,3524180.0
34909,PGK,KLP,2023-01-22,3524180.0
34910,LII,TIM,2023-01-31,3524180.0
34911,SOQ,KSR,2023-01-27,3526180.0
34912,AKQ,WUB,2023-01-23,3565280.0
34913,AKM,MES,2023-01-17,3745080.0
34914,LLG,PKU,2023-01-16,3962680.0
34915,LLN,LSE,2023-02-17,3524180.0
34916,SOQ,INX,2023-02-16,3524180.0
34917,MDP,BDJ,2023-02-02,3524180.0
34918,DEX,TTE,2023-02-01,3524180.0
34919,BXD,TMB,2023-02-21,3524180.0
34920,FKQ,SUB,2023-02-06,3524180.0
34921,KNO,FOO,2023-02-27,3524180.0
34922,GTO,FOO,2023-02-05,3524180.0
34923,GNS,SHE,2023-02-03,3524180.0
34924,LYK,DPS,2023-02-09,3524180.0
34925,WRR,TPK,2023-02-08,3524180.0
34926,KDI,SOQ,2023-02-07,3524180.0
34927,CXP,SUB,2023-02-12,3524180.0
34928,TMC,PGK,2023-02-10,3524180.0
34929,BWX,NTI,2023-02-15,3610780.0
34930,HLP,BDO,2023-02-19,3610780.0
34931,WASS,BMU,2023-02-22,3610780.0
34932,BJW,TMB,2023-02-04,3610780.0
34933,WRR,KOD,2023-02-18,4352280.0
34934,PKN,TIM,2023-02-20,4352280.0
34935,LKA,LMU,2023-02-23,4352280.0
34936,RTG,TLI,2023-02-28,4352280.0
34937,PSJ,NDA,2023-02-13,4352280.0
34938,KBU,BWX,2023-02-11,4352280.0
34939,TJC,BJW,2023-02-26,4354280.0
34940,RAQ,TIM,2023-02-25,4354280.0
34941,KSR,CJN,2023-02-14,4527380.0
34942,PKY,TMX,2023-02-24,4527380.0
34943,UPG,WET,2023-03-06,4128080.0
34944,TKG,BJW,2023-03-28,4128080.0
34945,YIA,SUP,2023-03-10,4128080.0
34946,KWB,MLG,2023-03-31,4128080.0
34947,MOH,ILG,2023-03-14,4128080.0
34948,WHI,RSK,2023-03-13,4128080.0
34949,NTI,RUF,2023-03-05,4215630.0
34950,NPO,NDA,2023-03-04,4215630.0
34951,BNE,KTG,2023-03-09,4215630.0
34952,KLP,BDJ,2023-03-30,4215630.0
34953,TLI,CPF,2023-03-15,4215630.0
34954,FKQ,BEJ,2023-03-18,4352280.0
34955,WRR,PWL,2023-03-02,4352280.0
34956,SQG,BKS,2023-03-26,4354280.0
34957,WHI,RTU,2023-03-19,4354280.0
34958,TNB,KSX,2023-03-24,4527380.0
34959,BUI,ENE,2023-03-27,4784080.0
34960,WASS,TSY,2023-03-12,4784080.0
34961,BXG,TJB,2023-03-11,4784080.0
34962,SMQ,MKQ,2023-03-17,4784080.0
34963,SEQ,NTI,2023-03-16,4784080.0
34964,PKN,PNK,2023-03-20,4784080.0
34965,MXB,BTW,2023-03-25,4784080.0
34966,NTX,LHI,2023-03-03,4784080.0
34967,PGK,RTG,2023-03-01,4784080.0
34968,BXT,TTR,2023-03-22,4784080.0
34969,TMH,MSA,2023-03-07,4786080.0
34970,TJB,ONI,2023-03-08,4786080.0
34971,LOP,ARD,2023-03-21,4786080.0
34972,DTD,SQG,2023-03-23,4786080.0
34973,BXD,FLZ,2023-04-01,4130080.0
34974,TTR,KOD,2023-04-16,4786080.0
34975,NAH,MOF,2023-04-17,4786080.0
34976,PKU,WHI,2023-04-18,4786080.0
34977,LOP,CGK,2023-04-19,4786080.0
34978,WUB,MOF,2023-04-23,4786080.0
34979,OTI,PKY,2023-04-24,4786080.0
34980,EWI,UOL,2023-04-02,4786080.0
34981,LWE,KJT,2023-04-03,4786080.0
34982,PSJ,UPG,2023-04-25,4786080.0
34983,LLO,BMU,2023-04-04,4786080.0
34984,AAP,KBU,2023-04-26,4786080.0
34985,BIK,TJS,2023-04-20,4786080.0
34986,DTB,KRC,2023-04-21,4786080.0
34987,GHS,LOP,2023-04-22,4786080.0
34988,KOX,BEJ,2023-04-09,4786080.0
34989,DOB,PLM,2023-04-05,4786080.0
34990,KOX,TSY,2023-04-27,4786080.0
34991,TBX,NTI,2023-04-06,4786080.0
34992,DTD,LAH,2023-04-28,4786080.0
34993,KMR,IUL,2023-04-29,4786080.0
34994,MLG,BRG,2023-04-07,4786080.0
34995,TMY,BKS,2023-04-08,4786080.0
34996,BUW,KEI,2023-04-12,4786080.0
34997,NAM,MJU,2023-04-13,4786080.0
34998,ARD,BXW,2023-04-14,4786080.0
34999,SQG,SXK,2023-04-15,4786080.0
35000,GEB,TXE,2023-04-30,4786080.0
35001,LLN,DJJ,2023-04-10,4786080.0
35002,AKM,NTI,2023-04-11,4786080.0
35003,CGK,LUV,2023-05-31,4699480.0
35004,SXK,DRH,2023-05-26,4699480.0
35005,SEQ,SWQ,2023-05-22,4699480.0
35006,TRK,TJG,2023-05-06,4786080.0
35007,SIQ,IUL,2023-05-07,4786080.0
35008,TNJ,MKF,2023-05-08,4786080.0
35009,JBB,MES,2023-05-09,4786080.0
35010,KTG,BDO,2023-05-13,4786080.0
35011,JKT,KEI,2023-05-14,4786080.0
35012,HMS,SXK,2023-05-15,4786080.0
35013,GAV,MAP,2023-05-16,4786080.0
35014,SEQ,SKO,2023-05-10,4786080.0
35015,PSU,EWI,2023-05-11,4786080.0
35016,LLG,RAQ,2023-05-12,4786080.0
35017,PDG,BKS,2023-05-30,4786080.0
35018,LMU,DTD,2023-05-17,4786080.0
35019,YIA,PCB,2023-05-18,4786080.0
35020,BEJ,TMB,2023-05-19,4786080.0
35021,NDA,KLK,2023-05-02,4786080.0
35022,GNS,EWE,2023-05-03,4786080.0
35023,WMX,WUB,2023-05-25,4786080.0
35024,ENE,TRK,2023-05-04,4786080.0
35025,FOO,LLG,2023-05-27,4786080.0
35026,AGD,KWB,2023-05-05,4786080.0
35027,WHI,KAZ,2023-05-20,4786080.0
35028,KAZ,KDI,2023-05-21,4786080.0
35029,SHE,SBG,2023-05-01,4786080.0
35030,PPJ,PPJ,2023-06-19,4699480.0
35031,TNB,INX,2023-06-08,4699480.0
35032,SOC,SQG,2023-06-28,4699480.0
35033,RDE,PNK,2023-06-20,4699480.0
35034,LUW,BIK,2023-06-29,4786080.0
35035,MRB,SQG,2023-06-09,4786080.0
35036,FLZ,KBU,2023-06-15,4786080.0
35037,AEG,PLW,2023-06-04,4786080.0
35038,SRG,RGT,2023-06-26,4786080.0
35039,MDC,AXO,2023-06-14,4786080.0
35040,WHI,DRH,2023-06-25,4786080.0
35041,MOF,BTW,2023-06-03,4786080.0
35042,PKN,RPI,2023-06-06,4786080.0
35043,TJB,KOX,2023-06-17,4786080.0
35044,GLX,GHS,2023-06-16,4786080.0
35045,UPG,RUF,2023-06-27,4786080.0
35046,SNX,LII,2023-06-05,4786080.0
35047,GTO,BTO,2023-06-11,4786080.0
35048,AYW,WHI,2023-06-02,4786080.0
35049,SIW,BDO,2023-06-24,4786080.0
35050,NTX,MOF,2023-06-01,4786080.0
35051,SMQ,NTX,2023-06-12,4786080.0
35052,UBR,BPN,2023-06-30,4786080.0
35053,SKO,TTR,2023-02-05,1139630.0
35054,MAP,UOL,2023-02-04,1139630.0
35055,TRT,SUP,2023-02-13,1139630.0
35056,ENE,DUM,2023-02-12,1139630.0
35057,TMX,MJU,2023-02-10,1139630.0
35058,KLP,SOQ,2023-02-17,1165730.0
35059,KBU,HMS,2023-02-23,1165730.0
35060,EWI,LKA,2023-02-11,1165730.0
35061,ABU,PDG,2023-02-19,1170730.0
35062,MES,TKG,2023-02-06,1171030.0
35063,AMQ,BXT,2023-02-25,1177730.0
35064,MDP,BTH,2023-02-15,1179730.0
35065,JBB,PKU,2023-02-24,1179730.0
35066,TNB,UGU,2023-02-18,1180730.0
35067,SNX,GTO,2023-02-20,1180730.0
35068,MKF,LLG,2023-02-22,1180730.0
35069,JOG,SXK,2023-02-27,1180730.0
35070,MLG,SMQ,2023-02-26,1180730.0
35071,TKG,RSK,2023-02-08,1221930.0
35072,NKD,GTO,2023-02-03,1260030.0
35073,RDE,GYO,2023-02-16,1265030.0
35074,SQG,LSR,2023-02-09,1265030.0
35075,SOQ,KNG,2023-02-02,1280430.0
35076,TMX,TJB,2023-02-14,1331894.0
35077,JBB,TJS,2023-02-21,1359856.0
35078,BJW,MKF,2023-02-07,1383135.0
35079,MKW,BKS,2023-02-28,1384830.0
35080,TLI,MTW,2023-03-21,1332230.0
35081,BTO,MAP,2023-03-09,1342230.0
35082,ELR,RPI,2023-03-14,1344230.0
35083,NKD,PKU,2023-03-11,1344230.0
35084,WRR,BUI,2023-03-18,1344230.0
35085,WMX,TNB,2023-03-16,1346230.0
35086,SBG,WAR,2023-03-07,1347230.0
35087,GTO,MKF,2023-03-04,1347230.0
35088,ATS,GLX,2023-03-02,1347230.0
35089,TXE,ATS,2023-03-13,1424673.0
35090,RAQ,LKA,2023-03-12,1424673.0
35091,LLO,NAM,2023-03-28,1428530.0
35092,SQG,TJC,2023-03-25,1428530.0
35093,AKQ,ABY,2023-03-23,1428530.0
35094,SIQ,RAQ,2023-03-30,1431530.0
35095,TLI,PPJ,2023-03-06,1439673.0
35096,NPO,TXE,2023-03-05,1439673.0
35097,LUW,LBW,2023-03-10,1439673.0
35098,RGT,ENE,2023-03-17,1439673.0
35099,JBB,KEQ,2023-03-19,1439673.0
35100,UGU,TMY,2023-03-20,1439673.0
35101,GTO,WGP,2023-03-03,1439673.0
35102,TJB,MKW,2023-03-24,1439673.0
35103,ONI,LUV,2023-03-08,1467430.0
35104,NNX,SIW,2023-03-15,1467430.0
35105,ZEG,CPF,2023-03-01,1470430.0
35106,LWE,AKM,2023-03-29,1551830.0
35107,GLX,KOE,2023-03-27,1551830.0
35108,ELR,SIQ,2023-03-26,1551830.0
35109,KBU,KOE,2023-03-31,1551830.0
35110,WASS,BNE,2023-03-22,1551830.0
35111,NDA,LWE,2023-04-02,1633930.0
35112,SAU,LUW,2023-04-25,1633930.0
35113,SOQ,GYO,2023-04-03,1633930.0
35114,MXB,MDC,2023-04-04,1633930.0
35115,TNJ,PCB,2023-04-26,1633930.0
35116,BXB,WNI,2023-04-05,1633930.0
35117,BIK,MOF,2023-04-28,1633930.0
35118,BDJ,DOB,2023-04-29,1633930.0
35119,BTO,LUV,2023-04-30,1633930.0
35120,SOC,BJG,2023-04-24,1635930.0
35121,SIW,KSR,2023-04-01,1636930.0
35122,BUI,TRT,2023-04-27,1636930.0
35123,LMU,KNO,2023-04-06,1636930.0
35124,BXM,AAP,2023-04-12,1695230.0
35125,PLM,PDG,2023-04-11,1695230.0
35126,JKT,ZEG,2023-04-09,1707230.0
35127,AXO,NAH,2023-04-07,1707230.0
35128,RPI,MKW,2023-04-08,1707230.0
35129,PKY,MAP,2023-04-10,1707230.0
35130,MKF,NRE,2023-04-13,1710230.0
35131,KLK,FOO,2023-04-14,1833530.0
35132,AAP,WGP,2023-04-19,2105630.0
35133,KBF,RUF,2023-04-16,2110630.0
35134,AYW,LMU,2023-04-18,2115630.0
35135,WASS,EWI,2023-04-20,2115630.0
35136,GAV,TKG,2023-04-15,2115630.0
35137,ELR,BUI,2023-04-23,2117630.0
35138,LBW,MTW,2023-04-21,2117630.0
35139,NBX,EWI,2023-04-22,2117630.0
35140,BTW,PSU,2023-04-17,2120630.0
35141,TJG,LAH,2023-05-15,1626930.0
35142,HMS,SQN,2023-05-07,1631930.0
35143,GTO,JOG,2023-05-28,1633930.0
35144,SNX,KRC,2023-05-06,1633930.0
35145,KEQ,DRH,2023-05-29,1633930.0
35146,LUW,KDI,2023-05-08,1633930.0
35147,TRT,TJB,2023-05-09,1633930.0
35148,BJK,RGT,2023-05-13,1633930.0
35149,MOA,AAS,2023-05-14,1633930.0
35150,AGD,SUB,2023-05-16,1633930.0
35151,OJU,MKF,2023-05-31,1633930.0
35152,MOA,MJU,2023-05-10,1633930.0
35153,YIA,SXK,2023-05-11,1633930.0
35154,WUB,SHE,2023-05-12,1633930.0
35155,TJG,SKJ,2023-05-30,1633930.0
35156,NBX,ABU,2023-05-17,1633930.0
35157,SQG,PKU,2023-05-18,1633930.0
35158,AHI,NTX,2023-05-19,1633930.0
35159,AKM,CXP,2023-05-02,1633930.0
35160,ZRM,KNG,2023-05-24,1633930.0
35161,CBN,PPJ,2023-05-03,1633930.0
35162,BWX,BXW,2023-05-25,1633930.0
35163,NBX,LSE,2023-05-04,1633930.0
35164,SQG,EWI,2023-05-26,1633930.0
35165,DRH,PLW,2023-05-27,1633930.0
35166,SKO,LYK,2023-05-05,1633930.0
35167,MNA,LBJ,2023-05-20,1633930.0
35168,LHI,FLZ,2023-05-21,1633930.0
35169,CJN,ENE,2023-05-22,1633930.0
35170,MKF,ARD,2023-05-01,1633930.0
35171,OJU,KNO,2023-05-23,1633930.0
35172,KOE,SIW,2023-06-02,1631450.0
35173,SQN,LLN,2023-06-08,1635930.0
35174,TJC,KLP,2023-06-30,1636450.0
35175,DTB,MDP,2023-06-19,1636930.0
35176,MKW,KXB,2023-06-18,1636930.0
35177,WGP,LWE,2023-06-04,1636930.0
35178,PKN,NAM,2023-06-26,1636930.0
35179,RDE,SOQ,2023-06-03,1636930.0
35180,OKL,KAZ,2023-06-25,1636930.0
35181,KLK,LUW,2023-06-28,1636930.0
35182,BEJ,BXG,2023-06-06,1636930.0
35183,PWL,CPF,2023-06-05,1636930.0
35184,PPJ,MDC,2023-06-27,1636930.0
35185,WUB,LBJ,2023-06-22,1636930.0
35186,IUL,YIA,2023-06-21,1636930.0
35187,KNG,TJC,2023-06-24,1636930.0
35188,INX,RTG,2023-06-23,1636930.0
35189,SEQ,RJM,2023-06-01,1636930.0
35190,ABY,RAQ,2023-06-20,1636930.0
35191,TPK,ELR,2023-06-29,1636930.0
35192,RKI,TJB,2023-06-07,1636930.0
35193,AKQ,BXB,2023-06-09,1636930.0
35194,MSA,WASS,2023-06-15,1636930.0
35195,PSJ,AHI,2023-06-14,1636930.0
35196,BXB,KLP,2023-06-17,1636930.0
35197,AAS,EWI,2023-06-16,1636930.0
35198,DTB,PKN,2023-06-11,1636930.0
35199,FOO,BPN,2023-06-10,1636930.0
35200,WAR,KOE,2023-06-13,1636930.0
35201,PKU,SMQ,2023-06-12,1636930.0
35202,LAH,KBX,2023-07-03,1631450.0
35203,TRK,LUW,2023-07-28,1636450.0
35204,MKQ,BWX,2023-07-09,1636930.0
35205,TTE,SRG,2023-07-08,1636930.0
35206,TKG,HLP,2023-07-16,1636930.0
35207,AGD,PNK,2023-07-15,1636930.0
35208,TFY,PPJ,2023-07-18,1636930.0
35209,ONI,PSJ,2023-07-17,1636930.0
35210,EWI,KDI,2023-07-12,1636930.0
35211,LPU,DOB,2023-07-11,1636930.0
35212,WMX,BUW,2023-07-14,1636930.0
35213,SRG,MPC,2023-07-13,1636930.0
35214,KEI,WAR,2023-07-30,1636930.0
35215,ZEG,GTO,2023-07-10,1636930.0
35216,UPG,PCB,2023-07-31,1636930.0
35217,SBG,WUB,2023-07-19,1636930.0
35218,TJS,KEI,2023-07-05,1636930.0
35219,RGT,PKY,2023-07-27,1636930.0
35220,KLP,KOX,2023-07-26,1636930.0
35221,OJU,AEG,2023-07-04,1636930.0
35222,CGK,SHE,2023-07-29,1636930.0
35223,RTU,TSY,2023-07-07,1636930.0
35224,TRT,BMU,2023-07-06,1636930.0
35225,AYW,KEQ,2023-07-23,1636930.0
35226,PKN,MDC,2023-07-01,1636930.0
35227,KTG,MKQ,2023-07-22,1636930.0
35228,LYK,CJN,2023-07-25,1636930.0
35229,SUB,DPS,2023-07-02,1636930.0
35230,ZEG,KNO,2023-07-24,1636930.0
35231,KAZ,RDE,2023-07-21,1636930.0
35232,CJN,WASS,2023-07-20,1636930.0
35233,SKO,SNX,2023-02-07,1356880.0
35234,WHI,LWE,2023-02-04,1367980.0
35235,KSX,SUB,2023-02-03,1367980.0
35236,SRG,BMU,2023-02-14,1557230.0
35237,SUP,MEQ,2023-02-02,1637680.0
35238,BUW,PWL,2023-02-11,1669380.0
35239,AAP,HMS,2023-02-06,1674380.0
35240,HMS,DTD,2023-02-22,1684380.0
35241,PXA,BXB,2023-02-21,1684380.0
35242,LPU,RAQ,2023-02-08,1684380.0
35243,AHI,AXO,2023-02-13,1684380.0
35244,BTW,KTG,2023-02-20,1750980.0
35245,ELR,BKS,2023-02-27,1751080.0
35246,AAS,PLM,2023-02-17,1789230.0
35247,JOG,KEI,2023-02-05,1806480.0
35248,TJG,LYK,2023-02-18,1819880.0
35249,LMU,BXD,2023-02-15,1821430.0
35250,PSJ,OJU,2023-02-24,1828130.0
35251,BDO,SWQ,2023-02-16,1881380.0
35252,MXB,MNA,2023-02-23,1887580.0
35253,KEQ,KAZ,2023-02-09,1956280.0
35254,KTG,WGP,2023-02-10,2014630.0
35255,OKQ,WASS,2023-02-19,2066680.0
35256,NAM,LOP,2023-02-12,2066680.0
35257,GTO,BPN,2023-02-28,2770730.0
35258,WHI,KWB,2023-02-26,2785730.0
35259,PXA,MKQ,2023-02-25,2785730.0
35260,TLI,TXE,2023-02-01,3848680.0
35261,KBX,UOL,2023-03-27,1484710.0
35262,LUV,LAH,2023-03-23,1554480.0
35263,SMQ,FKQ,2023-03-30,1626580.0
35264,LLG,AKM,2023-03-31,1649800.0
35265,TJC,NTX,2023-03-17,1674880.0
35266,LBJ,BPN,2023-03-12,1684380.0
35267,DTB,WASS,2023-03-15,1684880.0
35268,PCB,KMR,2023-03-01,1684880.0
35269,LLN,BXD,2023-03-20,1689880.0
35270,OKQ,NDA,2023-03-03,1689880.0
35271,BXW,ONI,2023-03-02,1689880.0
35272,LYK,SEQ,2023-03-06,1701710.0
35273,WGP,KWB,2023-03-21,1701710.0
35274,MDP,NAM,2023-03-26,1706710.0
35275,TNB,LSR,2023-03-14,1752080.0
35276,BNE,NAH,2023-03-08,1755380.0
35277,KOD,BMU,2023-03-25,1761530.0
35278,RTI,SAU,2023-03-07,1765300.0
35279,ARD,LII,2023-03-16,1785510.0
35280,KJX,MAL,2023-03-18,1807210.0
35281,ARD,WET,2023-03-19,1811980.0
35282,KXB,ABU,2023-03-10,1821980.0
35283,LSR,YIA,2023-03-13,1821980.0
35284,SMQ,TNJ,2023-03-24,1823130.0
35285,SHE,PWL,2023-03-09,2003530.0
35286,KNG,PLM,2023-03-04,2013530.0
35287,KBX,SUP,2023-03-05,2015080.0
35288,AGD,ZEG,2023-03-29,2406350.0
35289,MOF,BPN,2023-03-28,3035530.0
35290,KEQ,KOE,2023-03-11,3035530.0
35291,DPS,INX,2023-03-22,3076030.0
35292,MPC,MLG,2023-04-04,1362980.0
35293,JOG,KTG,2023-04-03,1367980.0
35294,TJB,SIW,2023-04-05,1367980.0
35295,BXW,BJG,2023-04-01,1419580.0
35296,MKF,KJT,2023-04-02,1434580.0
35297,NAM,TMH,2023-04-09,1487880.0
35298,MJU,ENE,2023-04-12,1487880.0
35299,TMX,DTB,2023-04-06,1559980.0
35300,RTG,SHE,2023-04-16,1627680.0
35301,TMC,ONI,2023-04-14,1637680.0
35302,ONI,SRG,2023-04-17,1704280.0
35303,BIK,PSU,2023-04-08,1774750.0
35304,KSX,KEQ,2023-04-07,1829230.0
35305,LUW,MEQ,2023-04-10,1871430.0
35306,LKA,OJU,2023-04-23,1949580.0
35307,LMU,EWE,2023-04-22,1949580.0
35308,IUL,TJG,2023-04-20,1964080.0
35309,WASS,AKM,2023-04-18,2141130.0
35310,EWI,DTD,2023-04-21,2373630.0
35311,SUP,DTD,2023-04-27,2544580.0
35312,SKO,MDC,2023-04-24,2554580.0
35313,PPR,TMC,2023-04-25,2567800.0
35314,BXB,SIQ,2023-04-29,2567800.0
35315,WAR,KLP,2023-04-26,2606180.0
35316,SQG,SOC,2023-04-30,2789330.0
35317,TTR,SWQ,2023-04-28,2802650.0
35318,NBX,ONI,2023-04-13,3082250.0
35319,ONI,LUV,2023-04-11,3361830.0
35320,PSU,AKQ,2023-04-19,3673950.0
35321,KMR,MRB,2023-04-15,3674950.0
35322,DEX,KTG,2023-05-07,2471880.0
35323,LKA,LHI,2023-05-31,2476880.0
35324,RUF,WNI,2023-05-12,2486880.0
35325,MSA,LOP,2023-05-02,2486880.0
35326,KBX,BJK,2023-05-04,2486880.0
35327,LUV,BEJ,2023-05-05,2486880.0
35328,EWI,CBN,2023-05-21,2486880.0
35329,WNI,RGT,2023-05-01,2486880.0
35330,PSJ,DEX,2023-05-28,2500100.0
35331,ILG,NTI,2023-05-29,2500100.0
35332,DPS,DTB,2023-05-19,2500100.0
35333,MKF,GLX,2023-05-24,2500100.0
35334,PSU,SXK,2023-05-03,2500100.0
35335,DPS,BJW,2023-05-25,2500100.0
35336,KRC,KMR,2023-05-26,2500100.0
35337,MTW,SQN,2023-05-20,2505580.0
35338,MPC,UGU,2023-05-15,2632200.0
35339,ABY,TRK,2023-05-16,2632200.0
35340,WRR,TLI,2023-05-30,2632200.0
35341,BNE,PNK,2023-05-22,2632200.0
35342,LYK,SOQ,2023-05-06,2632830.0
35343,WAR,SHE,2023-05-08,2646050.0
35344,SUP,NDA,2023-05-13,2646050.0
35345,DRH,KJT,2023-05-11,2646050.0
35346,GTO,MAL,2023-05-23,2685630.0
35347,BRG,SOC,2023-05-10,3659950.0
35348,GAV,TRK,2023-05-17,3659950.0
35349,MRB,AKQ,2023-05-18,3664950.0
35350,LMU,SQN,2023-05-14,3674950.0
35351,LKA,GAV,2023-05-09,3780000.0
35352,CJN,SWQ,2023-06-22,1785300.0
35353,AEG,RPI,2023-06-07,1785300.0
35354,TLI,AEG,2023-06-11,1886880.0
35355,AEG,BXD,2023-06-19,1890880.0
35356,AMQ,LHI,2023-06-23,1890880.0
35357,OTI,ABY,2023-06-05,1891880.0
35358,WHI,BDJ,2023-06-21,1891880.0
35359,ABU,LMU,2023-06-01,1891880.0
35360,BKS,TJS,2023-06-08,1891880.0
35361,LOP,BXD,2023-06-15,1891880.0
35362,TBX,AHI,2023-06-16,1891880.0
35363,RTG,WGP,2023-06-10,1891880.0
35364,BXM,MKW,2023-06-13,1891880.0
35365,OTI,LBJ,2023-06-17,1905100.0
35366,MES,KOX,2023-06-24,1931250.0
35367,BXT,SRG,2023-06-27,2022930.0
35368,ENE,NTX,2023-06-18,2037930.0
35369,PXA,WAR,2023-06-09,2037930.0
35370,WAR,NTX,2023-06-06,2050150.0
35371,MAP,AYW,2023-06-30,2104110.0
35372,CPF,RPI,2023-06-04,2302380.0
35373,CGK,AYW,2023-06-25,2505580.0
35374,BTH,LUW,2023-06-26,2507780.0
35375,LKA,BXG,2023-06-12,2632200.0
35376,BJK,WMX,2023-06-03,3199500.0
35377,KLK,SBG,2023-06-02,3199500.0
35378,KOD,ZRI,2023-06-20,3199500.0
35379,LSE,CBN,2023-06-14,3199500.0
35380,TNJ,MAP,2023-06-28,3509550.0
35381,PGK,SKJ,2023-06-29,3674950.0
35382,RKI,TMH,2023-07-29,1784800.0
35383,KEQ,MAP,2023-07-12,1785300.0
35384,KAZ,UGU,2023-07-02,1838730.0
35385,TXE,SQN,2023-07-03,1881880.0
35386,TPK,WASS,2023-07-22,1886880.0
35387,LOP,GAV,2023-07-08,1890880.0
35388,ILG,LYK,2023-07-16,1890880.0
35389,EWE,TIM,2023-07-10,1890880.0
35390,MAL,KBX,2023-07-18,1891880.0
35391,RTG,LSW,2023-07-04,1891880.0
35392,TNB,TXE,2023-07-07,1891880.0
35393,PLM,BJK,2023-07-06,1891880.0
35394,AXO,SNX,2023-07-17,1905100.0
35395,AGD,NAH,2023-07-26,1905100.0
35396,NTI,CXP,2023-07-01,1935410.0
35397,SIW,PLM,2023-07-13,2182580.0
35398,WASS,MKQ,2023-07-31,2248080.0
35399,DRH,TTR,2023-07-05,2302380.0
35400,WMX,LWE,2023-07-27,2603950.0
35401,RDE,RKI,2023-07-11,2632200.0
35402,KWB,CJN,2023-07-14,2632200.0
35403,LKA,LMU,2023-07-23,2632200.0
35404,NBX,BDJ,2023-07-24,2632200.0
